Open,High,Low,Close,Volume,Adjusted,Date
26.66550064,26.70599937,26.31200027,26.34149933,30412000,26.34149933,06/08/15
26.37800026,26.45999908,26.15049934,26.33449936,29106000,26.33449936,06/09/15
26.46800041,26.91799927,26.46750069,26.83449936,36300000,26.83449936,06/10/15
26.92124939,26.9489994,26.65099907,26.73049927,24350000,26.73049927,06/11/15
26.57999992,26.65600014,26.50799942,26.61650085,19116000,26.61650085,06/12/15
26.39999962,26.41500092,26.20000076,26.36000061,32654000,26.36000061,06/15/15
26.42000008,26.48200035,26.27799988,26.40749931,21436000,26.40749931,06/16/15
26.46850014,26.54899979,26.25499916,26.46299934,25884000,26.46299934,06/17/15
26.54999924,26.90749931,26.53949928,26.83650017,36662000,26.83650017,06/18/15
26.86050034,26.91250038,26.65049934,26.83449936,37870000,26.83449936,06/19/15
26.97949982,27.18700027,26.87649918,26.90950012,25006000,26.90950012,06/22/15
26.98200035,27.07494926,26.76250076,27.02400017,23950000,27.02400017,06/23/15
27,27,26.78300095,26.8920002,25732000,26.8920002,06/24/15
26.94350052,27.04500008,26.7614994,26.7614994,26714000,26.7614994,06/25/15
26.86300087,26.88800049,26.56749916,26.58449936,42182000,26.58449936,06/26/15
26.25049973,26.43050003,26.02700043,26.07600021,38756000,26.07600021,06/29/15
26.3010006,26.3125,26.02499962,26.02549934,44344000,26.02549934,06/30/15
26.23649979,26.28450012,25.91150093,26.09199905,39220000,26.09199905,07/01/15
26.05400085,26.23250008,26.05400085,26.17000008,24718000,26.17000008,07/02/15
25.97500038,26.26250076,25.95000076,26.14299965,25610000,26.14299965,07/06/15
26.15649986,26.30900002,25.75900078,26.25099945,31944000,26.25099945,07/07/15
26.05249977,26.13669968,25.80550003,25.84149933,25934000,25.84149933,07/08/15
26.15600014,26.18849945,26.01749992,26.0340004,36846000,26.0340004,07/09/15
26.31450081,26.62800026,26.27750015,26.50650024,39134000,26.50650024,07/10/15
26.6439991,27.35549927,26.62000084,27.32749939,44130000,27.32749939,07/13/15
27.33799934,28.29244995,27.33550072,28.05500031,64882000,28.05500031,07/14/15
28.00650024,28.32514954,27.83950043,28.01099968,35692000,28.01099968,07/15/15
28.25600052,29.0340004,28.25,28.99250031,95366000,28.99250031,07/16/15
32.45000076,33.72340012,32.25,33.64649963,223298000,33.64649963,07/17/15
32.9620018,33.44400024,32.65050125,33.15100098,117218000,33.15100098,07/20/15
32.76050186,33.65000153,32.71500015,33.11500168,67544000,33.11500168,07/21/15
33.04449844,33.93199921,32.95000076,33.10499954,78586000,33.10499954,07/22/15
33.06349945,33.18149948,32.04999924,32.2140007,60582000,32.2140007,07/23/15
32.34999847,32.40850067,31.12599945,31.1779995,72514000,31.1779995,07/24/15
31.04999924,31.71500015,31.02499962,31.36300087,53508000,31.36300087,07/27/15
31.64150047,31.64150047,31.16550064,31.39999962,34546000,31.39999962,07/28/15
31.44000053,31.66799927,31.13249969,31.5965004,31502000,31.5965004,07/29/15
31.5,31.76099968,31.10250092,31.62949944,29484000,31.62949944,07/30/15
31.56900024,31.64550018,31.27499962,31.28050041,34122000,31.28050041,07/31/15
31.2670002,31.65279961,31.2670002,31.56049919,26090000,31.56049919,08/03/15
31.42099953,31.7404995,31.3579998,31.46249962,29818000,31.46249962,08/04/15
31.71649933,32.39300156,31.65800095,32.18899918,46686000,32.18899918,08/05/15
32.25,32.26895142,31.61249924,32.13399887,31452000,32.13399887,08/06/15
32.01150131,32.13399887,31.48550034,31.76499939,28078000,31.76499939,08/07/15
31.97400093,32.17200089,31.56245041,31.68650055,36184000,31.68650055,08/10/15
33.45999908,33.74499893,32.71350098,33.03900146,100584000,33.03900146,08/11/15
33.15399933,33.25,32.61449814,32.97800064,58734000,32.97800064,08/12/15
32.96609879,33.22499847,32.58304977,32.82249832,36214000,32.82249832,08/13/15
32.75049973,32.99274826,32.63299942,32.85599899,21442000,32.85599899,08/14/15
32.84000015,33.06900024,32.56200027,33.04349899,21034000,33.04349899,08/17/15
33.09500122,33.20000076,32.67300034,32.80649948,29122000,32.80649948,08/18/15
32.83000183,33.34999847,32.70949936,33.04499817,42682000,33.04499817,08/19/15
32.77299881,33.1495018,32.14500046,32.34149933,57106000,32.34149933,08/20/15
31.98900032,32.00249863,30.61650085,30.62400055,85304000,30.62400055,08/21/15
28.64999962,29.96649933,28.25250053,29.48049927,115406000,29.48049927,08/24/15
30.74550056,30.87249947,29.05550003,29.10300064,70760000,29.10300064,08/25/15
30.51749992,31.58550072,29.95249939,31.43099976,84718000,31.43099976,08/26/15
31.96999931,32.17950058,31.10000038,31.88050079,69826000,31.88050079,08/27/15
31.64100075,31.84399986,31.22800064,31.5189991,39574000,31.5189991,08/28/15
31.37700081,31.79000092,30.88400078,30.91250038,43534000,30.91250038,08/31/15
30.11800003,30.64299965,29.70499992,29.88949966,74042000,29.88949966,09/01/15
30.27949905,30.71699905,29.98550034,30.71699905,51512000,30.71699905,09/02/15
30.85000038,30.98550034,30.14105034,30.3125,35192000,30.3125,09/03/15
30,30.17350006,29.76250076,30.03499985,41780000,30.03499985,09/04/15
30.62450027,30.81550026,30.20599937,30.7329998,45590000,30.7329998,09/08/15
31.06100082,31.32600021,30.47999954,30.63599968,34042000,30.63599968,09/09/15
30.65500069,31.20800018,30.57150078,31.06749916,38106000,31.06749916,09/10/15
30.98749924,31.28899956,30.87100029,31.28849983,27470000,31.28849983,09/11/15
31.28499985,31.29299927,30.9715004,31.16200066,34046000,31.16200066,09/14/15
31.33499908,31.93499947,31.18899918,31.75699997,41688000,31.75699997,09/15/15
31.77350044,31.89749908,31.61599922,31.79899979,25730000,31.79899979,09/16/15
31.88949966,32.54499817,31.75099945,32.14500046,45494000,32.14500046,09/17/15
31.83950043,32,31.35099983,31.46249962,102668000,31.46249962,09/18/15
31.71999931,31.82449913,31.29700089,31.77199936,35770000,31.77199936,09/21/15
31.35000038,31.37750053,30.77149963,31.1345005,51258000,31.1345005,09/22/15
31.10250092,31.44650078,31,31.11800003,29418000,31.11800003,09/23/15
30.83200073,31.36599922,30.62000084,31.29000092,44802000,31.29000092,09/24/15
31.4885006,31.4885006,30.54999924,30.5984993,43480000,30.5984993,09/25/15
30.5170002,30.7302494,29.46899986,29.74449921,62554000,29.74449921,09/28/15
29.86400032,30.25,29.51099968,29.74850082,46190000,29.74850082,09/29/15
30.16399956,30.43799973,30.03650093,30.42099953,48268000,30.42099953,09/30/15
30.4185009,30.60449982,29.99250031,30.56450081,37352000,30.56450081,10/01/15
30.36000061,31.36700058,30.15649986,31.34550095,53696000,31.34550095,10/02/15
31.60000038,32.15050125,31.35000038,32.07350159,36072000,32.07350159,10/05/15
31.94199944,32.46250153,31.82649994,32.27199936,43326000,32.27199936,10/06/15
32.4620018,32.53044891,31.60750008,32.11800003,41854000,32.11800003,10/07/15
32.06800079,32.22249985,31.27799988,31.95800018,43642000,31.95800018,10/08/15
32,32.29949951,31.76589966,32.18050003,32974000,32.18050003,10/09/15
32.10449982,32.42499924,31.95050049,32.33349991,25504000,32.33349991,10/12/15
32.15750122,32.8905983,32.15750122,32.61500168,36154000,32.61500168,10/13/15
32.66049957,32.9695015,32.44250107,32.55799866,28310000,32.55799866,10/14/15
32.73300171,33.15650177,32.72299957,33.0870018,37714000,33.0870018,10/15/15
33.20550156,33.24850082,32.86000061,33.11000061,32222000,33.11000061,10/16/15
33.05899811,33.3409996,32.97900009,33.30500031,29546000,33.30500031,10/19/15
33.20199966,33.23600006,32.20975113,32.51399994,49964000,32.51399994,10/20/15
32.70750046,32.79349899,32.08649826,32.13050079,35822000,32.13050079,10/21/15
32.33499908,32.88999939,32.20050049,32.58950043,81420000,32.58950043,10/22/15
36.375,36.5,35.07500076,35.09999847,133078000,35.09999847,10/23/15
35.07749939,35.95750046,35.06299973,35.63899994,54332000,35.63899994,10/26/15
35.36899948,35.68099976,35.22750092,35.42449951,44916000,35.42449951,10/27/15
35.36650085,35.64899826,35.15399933,35.64749908,43578000,35.64749908,10/28/15
35.52500153,35.9129982,35.50049973,35.84600067,29120000,35.84600067,10/29/15
35.78649902,35.90000153,35.50249863,35.54050064,38176000,35.54050064,10/30/15
35.5530014,36.08100128,35.29249954,36.05550003,37726000,36.05550003,11/02/15
35.94300079,36.23249817,35.73600006,36.10800171,31308000,36.10800171,11/03/15
36.09999847,36.65499878,36.09500122,36.4054985,34134000,36.4054985,11/04/15
36.4734993,36.97399902,36.4734993,36.5625,37232000,36.5625,11/05/15
36.57500076,36.77050018,36.3504982,36.68799973,30232000,36.68799973,11/06/15
36.50999832,36.73550034,35.9715004,36.24449921,41396000,36.24449921,11/09/15
36.22000122,36.52949905,35.92499924,36.41600037,32160000,36.41600037,11/10/15
36.6230011,37.04999924,36.51150131,36.77000046,27328000,36.77000046,11/11/15
36.54999924,36.88999939,36.43225098,36.56150055,36744000,36.56150055,11/12/15
36.45849991,36.55749893,35.83649826,35.84999847,41510000,35.84999847,11/13/15
35.77999878,36.47449875,35.56650162,36.44800186,38118000,36.44800186,11/16/15
36.46450043,36.59225082,36.15134811,36.26499939,30218000,36.26499939,11/17/15
36.37900162,37.07049942,36.34999847,37,33686000,37,11/18/15
36.93700027,37.09999847,36.87149811,36.92050171,26542000,36.92050171,11/19/15
37.32649994,37.89599991,37.15000153,37.83000183,44246000,37.83000183,11/20/15
37.87250137,38.13539886,37.5909996,37.79899979,28290000,37.79899979,11/23/15
37.59999847,37.76395035,36.88150024,37.41400146,46662000,37.41400146,11/24/15
37.4070015,37.59999847,37.3030014,37.40750122,22442000,37.40750122,11/25/15
37.42300034,37.67050171,37.37450027,37.51300049,16770000,37.51300049,11/27/15
37.44049835,37.74649811,37.06349945,37.13000107,41952000,37.13000107,11/30/15
37.35549927,38.44749832,37.33499908,38.35200119,42692000,38.35200119,12/01/15
38.44499969,38.79774857,37.94800186,38.11899948,44608000,38.11899948,12/02/15
38.30049896,38.44974899,37.28150177,37.6269989,51812000,37.6269989,12/03/15
37.65499878,38.42449951,37.5,38.34049988,55146000,38.34049988,12/04/15
38.38850021,38.43650055,37.75450134,38.16249847,36246000,38.16249847,12/07/15
37.89450073,38.24000168,37.70999908,38.11849976,36590000,38.11849976,12/08/15
37.95849991,38.21149826,36.85005188,37.58050156,5.40E+07,37.58050156,12/09/15
37.64250183,37.79249954,37.19150162,37.47299957,39768000,37.47299957,12/10/15
37.05799866,37.28549957,36.83750153,36.94350052,44488000,36.94350052,12/11/15
37.08950043,37.43650055,36.20849991,37.38850021,48250000,37.38850021,12/14/15
37.65000153,37.90399933,37.15050125,37.16999817,53324000,37.16999817,12/15/15
37.5,38.02949905,36.97174835,37.90449905,39866000,37.90449905,12/16/15
38.12099838,38.13399887,37.45000076,37.4715004,31068000,37.4715004,12/17/15
37.32550049,37.70650101,36.90750122,36.96549988,62974000,36.96549988,12/18/15
37.30649948,37.5,37,37.38850021,30514000,37.38850021,12/21/15
37.58250046,37.74250031,37.2765007,37.5,27308000,37.5,12/22/15
37.67350006,37.71049881,37.20000076,37.51549911,31318000,37.51549911,12/23/15
37.47750092,37.56750107,37.33100128,37.41999817,10544000,37.41999817,12/24/15
37.64599991,38.1495018,37.47600174,38.12549973,30306000,38.12549973,12/28/15
38.33449936,38.99900055,38.32149887,38.83000183,35300000,38.83000183,12/29/15
38.83000183,38.88000107,38.34500122,38.54999924,25866000,38.54999924,12/30/15
38.47499847,38.47499847,37.91699982,37.94400024,30018000,37.94400024,12/31/15
37.15000153,37.20299911,36.56290054,37.09199905,65456000,37.09199905,01/04/16
37.32249832,37.59999847,36.93199921,37.12900162,39014000,37.12900162,01/05/16
36.5,37.35900116,36.44599915,37.18099976,38940000,37.18099976,01/06/16
36.51549911,36.92499924,35.95299911,36.31949997,59274000,36.31949997,01/07/16
36.57249832,36.66149902,35.65000153,35.7234993,49018000,35.7234993,01/08/16
35.83050156,35.94274902,35.17699814,35.80149841,41812000,35.80149841,01/11/16
36.08399963,36.4375,35.86584854,36.30350113,40490000,36.30350113,01/12/16
36.54249954,36.73699951,34.93050003,35.02799988,50034000,35.02799988,01/13/16
35.26900101,36.09624863,34.45500183,35.73600006,44516000,35.73600006,01/14/16
34.61449814,35.3370018,34.26850128,34.72249985,72162000,34.72249985,01/15/16
35.16500092,35.49900055,34.67050171,35.08950043,45362000,35.08950043,01/19/16
34.43050003,35.34249878,33.6629982,34.92250061,68900000,34.92250061,01/20/16
35.10900116,35.95949936,34.72299957,35.32949829,48244000,35.32949829,01/21/16
36.18000031,36.40650177,36.00605011,36.26250076,40236000,36.26250076,01/22/16
36.17900085,36.48400116,35.50049973,35.58349991,34234000,35.58349991,01/25/16
35.69250107,35.91400146,35.32400131,35.65200043,26634000,35.65200043,01/26/16
35.68349838,35.91175079,34.7195015,34.99950027,43884000,34.99950027,01/27/16
36.11100006,36.68450165,35.61750031,36.54800034,53528000,36.54800034,01/28/16
36.57649994,37.24950027,36.34000015,37.14749908,69486000,37.14749908,01/29/16
37.52299881,37.89300156,37.16350174,37.59999847,102784000,37.59999847,02/01/16
39.22499847,39.49349976,38.23249817,38.23249817,126962000,38.23249817,02/02/16
38.51100159,38.72499847,36.02500153,36.34749985,123420000,36.34749985,02/03/16
36.14049911,36.34999847,35.0929985,35.40050125,103374000,35.40050125,02/04/16
35.19350052,35.19950104,34.00749969,34.17850113,102114000,34.17850113,02/05/16
33.39250183,34.20149994,33.15299988,34.13700104,84948000,34.13700104,02/08/16
33.61600113,34.99499893,33.43849945,33.9054985,72178000,33.9054985,02/09/16
34.3429985,35.06549835,34.10649872,34.20600128,52760000,34.20600128,02/10/16
33.75,34.46749878,33.44340134,34.1554985,60480000,34.1554985,02/11/16
34.51300049,34.6875,33.93000031,34.11999893,42828000,34.11999893,02/12/16
34.64899826,34.90000153,34.25249863,34.54999924,50400000,34.54999924,02/16/16
34.90449905,35.48749924,34.56900024,35.41999817,49852000,35.41999817,02/17/16
35.5,35.61750031,34.80149841,34.86750031,37664000,34.86750031,02/18/16
34.75149918,35.15404892,34.70249939,35.04550171,31786000,35.04550171,02/19/16
35.37250137,35.66199875,35.12549973,35.32300186,38996000,35.32300186,02/22/16
35.07249832,35.41999817,34.67900085,34.79249954,40186000,34.79249954,02/23/16
34.44599915,35,34.03900146,34.97800064,39272000,34.97800064,02/24/16
35.00049973,35.29899979,34.5292511,35.28749847,32844000,35.28749847,02/25/16
35.42900085,35.67150116,35.04299927,35.25350189,44870000,35.25350189,02/26/16
35.01599884,35.54449844,34.88399887,34.88850021,49622000,34.88850021,02/29/16
35.18099976,35.94049835,34.98849869,35.94049835,43028000,35.94049835,03/01/16
35.95000076,36,35.59999847,35.94250107,32580000,35.94250107,03/02/16
35.93399811,35.97249985,35.30099869,35.62099838,39160000,35.62099838,03/03/16
35.74950027,35.82450104,35.30099869,35.54449844,39442000,35.54449844,03/04/16
35.34500122,35.40454865,34.34500122,34.75799942,59702000,34.75799942,03/07/16
34.42950058,35.1894989,34.26699829,34.69850159,41526000,34.69850159,03/08/16
34.92350006,35.2840004,34.70000076,35.26200104,28430000,35.26200104,03/09/16
35.40599823,35.8219986,35.16799927,35.64099884,56670000,35.64099884,03/10/16
36,36.34600067,35.85625076,36.3409996,39416000,36.3409996,03/11/16
36.34049988,36.77500153,36.25749969,36.5245018,34366000,36.5245018,03/14/16
36.34600067,36.61449814,36.23849869,36.41650009,34420000,36.41650009,03/15/16
36.31850052,36.87350082,36.2254982,36.80450058,32488000,36.80450058,03/16/16
36.82249832,37.1534996,36.79999924,36.88899994,37216000,36.88899994,03/17/16
37.0929985,37.09999847,36.59149933,36.88000107,59614000,36.88000107,03/18/16
36.82500076,37.125,36.67580032,37.10449982,36730000,37.10449982,03/21/16
36.8730011,37.25,36.8730011,37.03749847,25394000,37.03749847,03/22/16
37.11800003,37.2859993,36.80749893,36.90299988,28642000,36.90299988,03/23/16
36.6004982,36.88734818,36.54999924,36.76499939,31898000,36.76499939,03/24/16
36.83950043,36.94950104,36.625,36.67649841,26026000,36.67649841,03/28/16
36.72949982,37.36249924,36.43799973,37.23849869,38076000,37.23849869,03/29/16
37.50500107,37.89400101,37.43700027,37.5265007,35648000,37.5265007,03/30/16
37.46250153,37.54249954,37.04700089,37.24750137,34376000,37.24750137,03/31/16
36.93000031,37.51699829,36.84999847,37.49549866,31534000,37.49549866,04/01/16
37.50299835,37.63999939,37.12149811,37.26449966,22684000,37.26449966,04/04/16
36.90000153,37.13999939,36.76850128,36.88999939,22646000,36.88999939,04/05/16
36.78850174,37.31200027,36.77799988,37.28450012,21074000,37.28450012,04/06/16
37.26850128,37.34999847,36.81399918,37.01399994,29064000,37.01399994,04/07/16
37.19850159,37.27249908,36.77750015,36.95750046,25816000,36.95750046,04/08/16
37.15100098,37.25,36.80250168,36.80500031,24402000,36.80500031,04/11/16
36.90000153,37.19150162,36.55049896,37.15449905,27060000,37.15449905,04/12/16
37.45800018,37.71900177,37.21305084,37.58599854,34142000,37.58599854,04/13/16
37.70050049,37.8655014,37.63525009,37.65999985,22706000,37.65999985,04/14/16
37.69900131,38.04999924,37.63470078,37.95000076,36186000,37.95000076,04/15/16
38.02299881,38.40250015,37.86500168,38.33050156,31176000,38.33050156,04/18/16
38.4754982,38.49499893,37.46649933,37.69649887,40610000,37.69649887,04/19/16
37.90000153,37.90660095,37.50049973,37.63349915,30584000,37.63349915,04/20/16
37.76900101,38.02249908,37.47750092,37.95700073,61210000,37.95700073,04/21/16
36.31499863,36.80599976,35.68050003,35.93849945,119038000,35.93849945,04/22/16
35.80500031,36.19649887,35.77949905,36.15750122,39184000,36.15750122,04/25/16
36.27099991,36.28829956,35.15129852,35.4070015,54892000,35.4070015,04/26/16
35.36449814,35.44900131,34.6182518,35.29199982,61972000,35.29199982,04/27/16
35.4129982,35.70849991,34.47750092,34.55099869,57346000,34.55099869,04/28/16
34.53499985,34.88100052,34.45000076,34.65050125,49754000,34.65050125,04/29/16
34.88150024,35.0320015,34.54999924,34.91049957,32906000,34.91049957,05/02/16
34.84349823,34.89199829,34.59999847,34.61800003,30876000,34.61800003,05/03/16
34.5245018,34.98749924,34.45050049,34.78499985,33870000,34.78499985,05/04/16
34.88499832,35.11600113,34.7859993,35.07149887,33670000,35.07149887,05/05/16
34.91899872,35.5929985,34.90534973,35.55599976,36586000,35.55599976,05/06/16
35.59999847,35.9355011,35.5,35.64500046,30206000,35.64500046,05/09/16
35.83750153,36.17499924,35.7859993,36.1590004,31392000,36.1590004,05/10/16
36.17050171,36.22399902,35.63999939,35.76449966,33842000,35.76449966,05/11/16
35.85300064,35.96250153,35.45000076,35.66550064,27214000,35.66550064,05/12/16
35.5965004,35.83309937,35.46300125,35.54150009,26290000,35.54150009,05/13/16
35.45650101,35.92399979,35.28250122,35.82450104,26342000,35.82450104,05/16/16
35.79949951,36.07600021,35.20550156,35.31150055,40024000,35.31150055,05/17/16
35.18349838,35.58000183,35.03150177,35.33150101,35336000,35.33150101,05/18/16
35.11800003,35.29999924,34.84000015,35.01599884,33404000,35.01599884,05/19/16
35.08100128,35.72900009,35.02600098,35.48699951,36568000,35.48699951,05/20/16
35.32649994,35.57389832,35.20899963,35.2120018,26614000,35.2120018,05/23/16
35.3429985,36.04850006,35.3429985,36.00450134,38590000,36.00450134,05/24/16
36.0379982,36.37549973,35.98524857,36.26350021,32584000,36.26350021,05/25/16
36.14350128,36.41650009,36.01399994,36.20600128,31526000,36.20600128,05/26/16
36.20050049,36.69680023,36.20000076,36.63299942,39500000,36.63299942,05/27/16
36.5870018,36.98649979,36.56299973,36.7859993,42590000,36.7859993,05/31/16
36.72650146,36.86050034,36.53300095,36.70750046,25072000,36.70750046,06/01/16
36.625,36.65100098,36.20849991,36.52000046,26836000,36.52000046,06/02/16
36.46350098,36.47449875,36.02799988,36.11700058,24526000,36.11700058,06/03/16
36.24549866,36.24549866,35.73049927,35.82749939,31306000,35.82749939,06/06/16
35.99200058,36.09899902,35.82749939,35.83250046,26724000,35.83250046,06/07/16
36.19800186,36.42850113,36.02899933,36.41400146,31674000,36.41400146,06/08/16
36.14350128,36.47700119,36.1167984,36.42900085,19778000,36.42900085,06/09/16
35.9734993,36.29449844,35.82149887,35.97050095,24328000,35.97050095,06/10/16
35.82550049,36.27199936,35.82550049,35.91799927,25178000,35.91799927,06/13/16
35.82400131,36.12350082,35.65599823,35.91350174,26122000,35.91350174,06/14/16
35.95000076,36.14899826,35.8655014,35.94599915,24290000,35.94599915,06/15/16
35.74549866,35.83250046,35.1629982,35.51800156,39650000,35.51800156,06/16/16
35.43249893,35.44100189,34.42259979,34.58599854,68048000,34.58599854,06/17/16
34.93849945,35.12400055,34.67050171,34.6855011,41650000,34.6855011,06/20/16
34.91999817,35.13850021,34.6004982,34.79700089,29312000,34.79700089,06/21/16
34.95299911,35.04299927,34.65409851,34.8730011,23686000,34.8730011,06/22/16
34.87250137,35.09749985,34.34999847,35.09349823,43428000,35.09349823,06/23/16
33.75849915,34.47000122,33.67250061,33.76100159,88980000,33.76100159,06/24/16
33.54999924,33.61500168,33.16419983,33.4129982,52580000,33.4129982,06/27/16
33.94850159,34.01649857,33.65000153,34.0019989,43476000,34.0019989,06/28/16
34.15000153,34.37144852,34.07049942,34.20550156,38652000,34.20550156,06/29/16
34.27349854,34.61600113,34.18249893,34.60499954,31954000,34.60499954,06/30/16
34.61000061,35.03250122,34.60649872,34.96049881,26894000,34.96049881,07/01/16
34.8030014,34.84700012,34.44400024,34.74750137,29252000,34.74750137,07/05/16
34.49900055,35.08399963,34.45449829,34.88850021,28238000,34.88850021,07/06/16
34.90399933,34.90999985,34.41075134,34.76800156,26084000,34.76800156,07/07/16
34.97499847,35.28549957,34.82175064,35.28150177,31504000,35.28150177,07/08/16
35.40250015,35.82550049,35.36199951,35.75450134,22236000,35.75450134,07/11/16
35.95600128,36.14699936,35.79550171,36.0320015,26738000,36.0320015,07/12/16
36.18099976,36.20000076,35.84249878,35.84899902,18718000,35.84899902,07/13/16
36.07899857,36.11050034,35.9015007,36.04750061,19004000,36.04750061,07/14/16
36.28649902,36.28699875,35.95275116,35.99250031,25586000,35.99250031,07/15/16
36.13550186,36.80649948,36.05950165,36.68899918,25910000,36.68899918,07/18/16
36.49449921,36.84949875,36.45000076,36.84799957,24550000,36.84799957,07/19/16
36.86650085,37.10649872,36.85499954,37.05950165,25794000,37.05950165,07/20/16
37.01800156,37.08449936,36.79154968,36.93149948,20526000,36.93149948,07/21/16
37.0929985,37.16199875,36.82799911,37.13700104,25196000,37.13700104,07/22/16
37.03350067,37.13050079,36.875,36.98849869,20648000,36.98849869,07/25/16
36.95199966,37.08449936,36.71350098,36.92100143,23734000,36.92100143,07/26/16
36.91400146,37.22299957,36.84999847,37.08850098,30250000,37.08850098,07/27/16
37.35200119,37.43249893,36.96500015,37.29550171,70604000,37.29550171,07/28/16
38.63550186,38.92750168,38.33850098,38.4394989,76830000,38.4394989,07/29/16
38.05450058,39.02149963,38.05450058,38.64400101,54010000,38.64400101,08/01/16
38.43450165,38.79199982,38.39250183,38.55350113,35690000,38.55350113,08/02/16
38.35900116,38.66049957,38.3409996,38.6590004,25748000,38.6590004,08/03/16
38.61100006,38.70349884,38.43975067,38.58050156,22806000,38.58050156,08/04/16
38.68899918,39.15200043,38.61700058,39.11100006,36024000,39.11100006,08/05/16
39.09999847,39.13150024,38.90454865,39.08800125,22158000,39.08800125,08/08/16
39.05500031,39.4469986,39.0284996,39.21300125,26378000,39.21300125,08/09/16
39.1875,39.34059906,39.13890076,39.23400116,15728000,39.23400116,08/10/16
39.25,39.48749924,39.14849854,39.24250031,19502000,39.24250031,08/11/16
39.07500076,39.16975021,39.02000046,39.1609993,14810000,39.1609993,08/12/16
39.1875,39.37450027,39.00550079,39.12200165,18764000,39.12200165,08/15/16
39.01499939,39.04899979,38.67219925,38.85699844,20560000,38.85699844,08/16/16
38.86600113,39.04050064,38.67649841,38.99549866,18484000,38.99549866,08/17/16
39.00049973,39.14300156,38.84999847,38.875,14388000,38.875,08/18/16
38.75,38.85499954,38.65650177,38.77099991,17230000,38.77099991,08/19/16
38.66350174,38.72700119,38.50249863,38.60749817,19028000,38.60749817,08/22/16
38.77399826,38.8219986,38.58924866,38.60400009,18564000,38.60400009,08/23/16
38.52899933,38.72499847,38.35350037,38.48199844,21440000,38.48199844,08/24/16
38.34999847,38.5945015,38.15924835,38.47050095,18538000,38.47050095,08/25/16
38.45000076,38.80400085,38.29249954,38.47700119,23334000,38.47700119,08/26/16
38.43700027,38.74950027,38.33074951,38.60749817,16952000,38.60749817,08/29/16
38.46649933,38.72330093,38.34199905,38.45449829,22600000,38.45449829,08/30/16
38.3504982,38.45449829,38.26900101,38.35250092,24972000,38.35250092,08/31/16
38.46250153,38.55099869,38.21500015,38.43899918,18502000,38.43899918,09/01/16
38.65050125,38.69599915,38.42050171,38.57300186,21454000,38.57300186,09/02/16
38.67250061,39.09999847,38.54999924,39.00400162,28856000,39.00400162,09/06/16
39,39.13650131,38.81000137,39.01750183,17874000,39.01750183,09/07/16
38.92950058,39.01750183,38.67900085,38.76599884,25406000,38.76599884,09/08/16
38.50500107,38.66225052,37.98300171,37.98300171,37710000,37.98300171,09/09/16
37.75650024,38.51449966,37.70000076,38.45100021,26220000,38.45100021,09/12/16
38.22399902,38.31100082,37.79000092,37.98450089,27900000,37.98450089,09/13/16
37.98049927,38.38399887,37.95550156,38.12450027,21748000,38.12450027,09/14/16
38.14450073,38.68999863,37.9980011,38.58800125,26102000,38.58800125,09/15/16
38.48749924,38.48749924,38.23300171,38.44400024,40986000,38.44400024,09/16/16
38.62099838,38.70000076,38.22204971,38.28499985,23456000,38.28499985,09/19/16
38.45000076,38.66650009,38.42649841,38.57049942,19572000,38.57049942,09/20/16
38.63299942,38.85800171,38.41505051,38.81100082,23356000,38.81100082,09/21/16
39,39.49250031,38.92200089,39.36050034,29724000,39.36050034,09/22/16
39.32949829,39.44649887,39.20750046,39.34500122,28238000,39.34500122,09/23/16
39.13700104,39.13700104,38.6534996,38.71049881,30664000,38.71049881,09/26/16
38.77500153,39.29949951,38.7154007,39.15050125,23064000,39.15050125,09/27/16
38.89250183,39.09049988,38.74850082,39.07799911,22196000,39.07799911,09/28/16
39.0719986,39.29000092,38.71160126,38.75049973,26294000,38.75049973,09/29/16
38.81650162,39.04700089,38.70449829,38.86449814,31706000,38.86449814,09/30/16
38.71250153,38.80324936,38.47499847,38.62799835,25576000,38.62799835,10/03/16
38.80149841,38.9355011,38.64450073,38.82149887,24028000,38.82149887,10/04/16
38.96549988,39.10350037,38.78250122,38.82350159,29224000,38.82350159,10/05/16
38.95000076,39.02399826,38.77700043,38.8429985,21414000,38.8429985,10/06/16
38.98300171,38.98300171,38.53749847,38.75400162,18664000,38.75400162,10/07/16
38.88550186,39.46900177,38.79349899,39.29700089,23498000,39.29700089,10/10/16
39.33300018,39.61399841,39.02899933,39.1534996,27450000,39.1534996,10/11/16
39.18799973,39.40650177,39.10300064,39.30699921,18748000,39.30699921,10/12/16
39.06100082,39.06100082,38.65000153,38.90950012,27306000,38.90950012,10/13/16
39.08250046,39.19749832,38.79999924,38.92649841,17050000,38.92649841,10/14/16
38.99000168,39.29249954,38.875,38.9980011,21860000,38.9980011,10/17/16
39.39250183,40.08050156,39.27825165,39.76300049,41138000,39.76300049,10/18/16
39.91199875,40.22999954,39.9015007,40.07500076,35336000,40.07500076,10/19/16
40.16500092,40.19850159,39.80149841,39.8484993,35150000,39.8484993,10/20/16
39.75,39.97499847,39.70000076,39.96849823,25324000,39.96849823,10/21/16
40.24499893,40.75899887,40.24100113,40.6554985,33950000,40.6554985,10/24/16
40.83399963,40.83399963,40.25699997,40.38349915,31528000,40.38349915,10/25/16
40.31700134,40.34899902,39.81600189,39.95349884,32954000,39.95349884,10/26/16
